id_venda;cod_cliente;Des_Cliente;cod_produto;nom_produto;cod_marca;des_marca;Ano_venda;Mês_venda;Dia_venda;dtc_venda;qtd_venda;val_venda;num_nota
7,487;6;REGINALDO ROSSI;5;COMPUTADOR;4;IBM;2,015;3;27;27/03/2015;3;2125.99;653
7,618;6;REGINALDO ROSSI;5;COMPUTADOR;4;IBM;2,014;9;26;26/09/2014;1;2125.99;871
7,827;6;REGINALDO ROSSI;5;COMPUTADOR;4;IBM;2,014;6;26;26/06/2014;2;2125.99;811
7,937;6;REGINALDO ROSSI;5;COMPUTADOR;4;IBM;2,015;6;15;15/06/2015;3;2125.99;215
7,966;6;REGINALDO ROSSI;5;COMPUTADOR;4;IBM;2,015;9;8;08/09/2015;3;2125.99;922
8,098;6;REGINALDO ROSSI;5;COMPUTADOR;4;IBM;2,015;2;24;24/02/2015;1;2125.99;951
8,321;6;REGINALDO ROSSI;5;COMPUTADOR;4;IBM;2,015;8;23;23/08/2015;1;2125.99;741
8,496;6;REGINALDO ROSSI;5;COMPUTADOR;4;IBM;2,014;1;26;26/01/2014;1;2125.99;505
9,020;6;REGINALDO ROSSI;5;COMPUTADOR;4;IBM;2,015;1;4;04/01/2015;3;2125.99;1,166
9,141;6;REGINALDO ROSSI;5;COMPUTADOR;4;IBM;2,015;7;4;04/07/2015;2;2125.99;682
9,242;6;REGINALDO ROSSI;5;COMPUTADOR;4;IBM;2,014;12;9;09/12/2014;2;2125.99;89
9,448;6;REGINALDO ROSSI;5;COMPUTADOR;4;IBM;2,014;1;22;22/01/2014;1;2125.99;1,323
9,753;6;REGINALDO ROSSI;5;COMPUTADOR;4;IBM;2,014;7;14;14/07/2014;2;2125.99;396
9,910;6;REGINALDO ROSSI;5;COMPUTADOR;4;IBM;2,014;2;6;06/02/2014;1;2125.99;1,332
10,146;6;REGINALDO ROSSI;5;COMPUTADOR;4;IBM;2,014;11;17;17/11/2014;3;2125.99;929
10,235;6;REGINALDO ROSSI;5;COMPUTADOR;4;IBM;2,015;9;22;22/09/2015;2;2125.99;288
10,245;6;REGINALDO ROSSI;5;COMPUTADOR;4;IBM;2,014;5;6;06/05/2014;1;2125.99;112
10,264;6;REGINALDO ROSSI;5;COMPUTADOR;4;IBM;2,014;3;4;04/03/2014;3;2125.99;306
253;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,014;8;22;22/08/2014;2;550.0;875
260;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,015;3;19;19/03/2015;1;550.0;708
400;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,015;5;5;05/05/2015;2;550.0;1,303
458;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,015;2;9;09/02/2015;1;550.0;180
478;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,014;1;24;24/01/2014;2;550.0;610
664;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,015;1;13;13/01/2015;3;550.0;530
894;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,015;10;17;17/10/2015;3;550.0;1,456
954;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,014;3;13;13/03/2014;1;550.0;707
989;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,015;7;24;24/07/2015;2;550.0;1,297
1,404;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,014;5;13;13/05/2014;3;550.0;1,180
1,428;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,015;8;9;09/08/2015;2;550.0;161
1,555;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,014;3;13;13/03/2014;2;550.0;1,301
1,594;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,014;10;28;28/10/2014;1;550.0;914
1,689;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,015;2;3;03/02/2015;2;550.0;1,291
1,980;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,014;9;5;05/09/2014;2;550.0;1,245
2,083;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,014;5;11;11/05/2014;2;550.0;432
2,117;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,015;10;3;03/10/2015;1;550.0;330
2,183;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,015;10;9;09/10/2015;1;550.0;141
2,220;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,014;1;2;02/01/2014;2;550.0;1,415
2,321;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,014;4;16;16/04/2014;2;550.0;478
2,332;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,015;7;17;17/07/2015;1;550.0;1,254
2,699;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,014;8;11;11/08/2014;3;550.0;950
2,702;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,015;8;6;06/08/2015;1;550.0;896
2,708;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,015;8;2;02/08/2015;1;550.0;1,202
2,798;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,015;12;19;19/12/2015;2;550.0;110
2,989;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,014;1;26;26/01/2014;3;550.0;843
3,046;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,015;4;13;13/04/2015;1;550.0;937
3,179;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,015;6;2;02/06/2015;3;550.0;39
3,344;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,015;6;25;25/06/2015;2;550.0;1,331
3,666;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,014;8;9;09/08/2014;2;550.0;810
4,103;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,015;12;7;07/12/2015;2;550.0;510
4,436;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,014;2;10;10/02/2014;3;550.0;1,056
4,487;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,014;2;27;27/02/2014;1;550.0;1,259
4,721;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,014;9;2;02/09/2014;3;550.0;1,012
4,725;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,014;2;2;02/02/2014;2;550.0;822
5,356;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,014;5;6;06/05/2014;1;550.0;1,081
5,620;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,015;9;6;06/09/2015;3;550.0;956
5,747;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,015;2;21;21/02/2015;3;550.0;1,203
5,787;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,014;11;3;03/11/2014;3;550.0;1,078
5,788;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,015;12;23;23/12/2015;1;550.0;654
5,815;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,015;7;18;18/07/2015;1;550.0;782
6,122;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,015;6;1;01/06/2015;3;550.0;40
6,262;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,015;10;5;05/10/2015;1;550.0;573
6,307;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,014;10;26;26/10/2014;2;550.0;1,486
6,511;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,014;9;20;20/09/2014;1;550.0;1,180
6,695;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,015;7;16;16/07/2015;3;550.0;1,018
6,805;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,015;2;12;12/02/2015;2;550.0;528
6,916;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,015;6;23;23/06/2015;3;550.0;108
6,977;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,015;5;12;12/05/2015;2;550.0;909
7,000;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,014;2;14;14/02/2014;1;550.0;694
7,396;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,014;2;18;18/02/2014;1;550.0;138
7,581;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,014;10;2;02/10/2014;3;550.0;345
8,324;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,014;12;25;25/12/2014;2;550.0;464
8,398;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,014;5;25;25/05/2014;1;550.0;495
8,422;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,014;12;8;08/12/2014;1;550.0;619
8,559;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,014;5;17;17/05/2014;2;550.0;323
8,562;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,015;2;22;22/02/2015;1;550.0;1,155
8,680;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,015;8;12;12/08/2015;3;550.0;545
8,686;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,014;7;21;21/07/2014;1;550.0;487
8,687;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,015;9;16;16/09/2015;2;550.0;190
8,935;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,014;8;25;25/08/2014;2;550.0;1,117
9,021;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,014;9;8;08/09/2014;3;550.0;1,244
9,282;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,014;6;22;22/06/2014;1;550.0;1,166
9,577;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,014;6;8;08/06/2014;3;550.0;1,263
9,715;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,015;10;26;26/10/2015;1;550.0;1,160
9,743;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,015;7;2;02/07/2015;2;550.0;743
9,939;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,014;5;24;24/05/2014;1;550.0;1,298
10,113;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,014;9;4;04/09/2014;1;550.0;1,279
10,415;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,015;3;15;15/03/2015;3;550.0;1,294
10,434;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,014;1;23;23/01/2014;2;550.0;1,497
10,511;1;JOÃO DO PULO;6;NOTEBOOK;5;SAMSUNG;2,015;4;26;26/04/2015;2;550.0;1,448
242;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;6;13;13/06/2015;2;550.0;1,461
337;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;3;19;19/03/2014;3;550.0;756
410;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;8;5;05/08/2014;2;550.0;1,318
496;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;9;13;13/09/2014;2;550.0;374
529;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;4;1;01/04/2014;3;550.0;586
536;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;5;5;05/05/2015;3;550.0;640
591;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;1;21;21/01/2014;2;550.0;919
779;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;5;7;07/05/2014;2;550.0;965
946;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;9;28;28/09/2015;2;550.0;681
1,655;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;7;9;09/07/2014;3;550.0;332
2,205;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;1;22;22/01/2014;3;550.0;1,170
2,224;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;12;26;26/12/2015;3;550.0;413
2,254;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;10;13;13/10/2015;1;550.0;628
2,326;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;5;21;21/05/2015;2;550.0;999
2,405;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;7;14;14/07/2014;3;550.0;1,182
2,424;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;2;6;06/02/2014;1;550.0;1,009
2,438;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;1;23;23/01/2014;1;550.0;368
2,589;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;6;8;08/06/2014;2;550.0;349
2,758;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;12;17;17/12/2015;3;550.0;958
3,074;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;5;3;03/05/2014;2;550.0;984
3,084;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;6;15;15/06/2014;2;550.0;178
3,410;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;7;9;09/07/2014;1;550.0;522
3,558;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;9;6;06/09/2015;1;550.0;175
3,577;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;6;13;13/06/2014;3;550.0;840
3,620;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;8;7;07/08/2014;2;550.0;1,097
3,997;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;2;22;22/02/2015;3;550.0;1,207
4,024;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;5;24;24/05/2015;1;550.0;1,252
4,109;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;7;11;11/07/2014;1;550.0;175
4,114;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;6;19;19/06/2015;1;550.0;1,128
4,170;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;12;13;13/12/2015;2;550.0;1,123
4,216;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;4;14;14/04/2015;3;550.0;232
4,377;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;10;23;23/10/2014;3;550.0;470
4,482;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;9;15;15/09/2014;3;550.0;659
4,616;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;1;11;11/01/2014;2;550.0;1,457
4,631;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;1;24;24/01/2015;1;550.0;685
4,650;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;3;5;05/03/2015;3;550.0;838
4,761;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;1;5;05/01/2015;1;550.0;1,099
4,830;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;12;22;22/12/2015;3;550.0;1,221
4,889;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;10;4;04/10/2015;2;550.0;224
5,349;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;9;8;08/09/2014;3;550.0;253
5,504;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;7;26;26/07/2014;1;550.0;1,470
5,755;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;6;22;22/06/2015;1;550.0;819
5,863;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;11;28;28/11/2014;3;550.0;759
5,886;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;12;13;13/12/2014;1;550.0;1,416
6,119;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;7;1;01/07/2014;2;550.0;824
6,293;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;8;27;27/08/2014;1;550.0;1,266
6,448;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;6;18;18/06/2014;3;550.0;1,167
6,522;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;2;21;21/02/2015;2;550.0;1,345
6,558;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;9;18;18/09/2015;1;550.0;470
6,701;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;10;9;09/10/2015;2;550.0;1,417
6,814;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;3;19;19/03/2015;1;550.0;666
6,884;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;9;20;20/09/2014;3;550.0;441
6,910;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;1;2;02/01/2015;2;550.0;1,019
7,150;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;11;27;27/11/2014;3;550.0;310
7,405;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;8;14;14/08/2014;1;550.0;70
7,567;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;7;8;08/07/2014;2;550.0;223
7,689;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;7;8;08/07/2014;2;550.0;1,270
7,766;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;8;12;12/08/2014;1;550.0;1,185
7,791;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;5;21;21/05/2015;3;550.0;126
7,858;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;7;19;19/07/2014;2;550.0;916
7,894;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;2;23;23/02/2015;3;550.0;773
7,939;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;4;24;24/04/2015;1;550.0;477
7,967;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;10;22;22/10/2015;3;550.0;620
8,015;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;3;12;12/03/2014;3;550.0;1,490
8,052;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;5;15;15/05/2015;1;550.0;869
8,097;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;1;10;10/01/2015;1;550.0;433
8,236;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;8;16;16/08/2014;3;550.0;619
8,484;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;11;13;13/11/2014;1;550.0;403
8,492;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;10;15;15/10/2014;1;550.0;380
8,513;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;1;23;23/01/2015;3;550.0;490
8,609;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;6;24;24/06/2015;1;550.0;363
8,612;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;3;25;25/03/2015;2;550.0;545
8,799;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;1;13;13/01/2015;1;550.0;557
8,828;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;5;10;10/05/2014;2;550.0;1,352
8,912;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;9;7;07/09/2014;3;550.0;1,231
9,048;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;3;19;19/03/2015;3;550.0;148
9,218;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;9;17;17/09/2014;2;550.0;1,029
9,415;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;9;23;23/09/2014;1;550.0;344
9,451;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;4;28;28/04/2015;3;550.0;1,190
9,475;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;3;3;03/03/2015;2;550.0;866
9,557;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;5;22;22/05/2015;2;550.0;1,225
9,688;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;7;16;16/07/2015;1;550.0;1,240
9,877;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;6;5;05/06/2014;3;550.0;924
9,893;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;8;5;05/08/2015;1;550.0;576
9,988;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;2;10;10/02/2014;2;550.0;615
10,074;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;10;17;17/10/2015;1;550.0;712
10,137;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;6;26;26/06/2015;3;550.0;1,222
10,148;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;9;26;26/09/2015;2;550.0;1,118
10,149;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,014;7;22;22/07/2014;2;550.0;44
10,246;2;BENITO DE PAULA;6;NOTEBOOK;5;SAMSUNG;2,015;5;4;04/05/2015;2;550.0;1,368
110;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,014;4;22;22/04/2014;3;550.0;916
356;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,015;1;28;28/01/2015;2;550.0;1,119
440;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,014;1;5;05/01/2014;1;550.0;447
578;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,014;5;6;06/05/2014;3;550.0;1,452
644;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,014;9;3;03/09/2014;3;550.0;85
728;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,014;2;2;02/02/2014;1;550.0;118
762;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,015;5;27;27/05/2015;3;550.0;997
833;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,014;1;18;18/01/2014;2;550.0;1,304
870;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,015;2;21;21/02/2015;2;550.0;1,135
935;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,015;12;2;02/12/2015;3;550.0;92
1,055;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,014;5;17;17/05/2014;2;550.0;889
1,447;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,015;6;12;12/06/2015;1;550.0;134
1,573;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,014;4;23;23/04/2014;2;550.0;228
1,861;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,014;1;25;25/01/2014;1;550.0;871
1,863;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,015;2;25;25/02/2015;2;550.0;418
2,344;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,015;9;22;22/09/2015;3;550.0;351
2,551;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,014;5;13;13/05/2014;1;550.0;854
2,859;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,014;12;8;08/12/2014;3;550.0;641
2,933;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,014;4;5;05/04/2014;2;550.0;40
2,976;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,015;11;4;04/11/2015;3;550.0;132
3,215;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,014;2;24;24/02/2014;2;550.0;313
3,233;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,014;12;12;12/12/2014;1;550.0;1,252
3,888;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,014;2;21;21/02/2014;3;550.0;486
3,924;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,014;8;10;10/08/2014;2;550.0;1,225
3,927;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,014;1;8;08/01/2014;1;550.0;185
3,932;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,015;12;25;25/12/2015;1;550.0;1,423
4,094;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,014;7;3;03/07/2014;2;550.0;69
4,143;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,015;6;13;13/06/2015;2;550.0;417
4,245;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,014;11;18;18/11/2014;2;550.0;703
4,277;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,015;1;23;23/01/2015;3;550.0;1,280
4,610;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,015;11;17;17/11/2015;1;550.0;152
4,630;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,014;4;17;17/04/2014;2;550.0;81
5,059;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,014;1;18;18/01/2014;2;550.0;1,060
5,062;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,014;10;25;25/10/2014;1;550.0;34
5,107;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,015;11;1;01/11/2015;3;550.0;77
5,232;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,014;4;7;07/04/2014;1;550.0;1,362
5,302;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,014;7;3;03/07/2014;1;550.0;1,107
6,069;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,014;12;24;24/12/2014;2;550.0;591
6,108;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,014;7;2;02/07/2014;2;550.0;1,376
6,109;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,014;4;28;28/04/2014;2;550.0;292
6,125;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,015;5;20;20/05/2015;1;550.0;268
6,257;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,015;6;12;12/06/2015;3;550.0;693
6,477;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,015;12;14;14/12/2015;2;550.0;161
6,796;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,014;1;11;11/01/2014;3;550.0;682
6,800;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,014;2;20;20/02/2014;1;550.0;1,331
6,839;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,014;6;18;18/06/2014;2;550.0;705
6,891;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,015;8;15;15/08/2015;3;550.0;737
7,215;3;RENATO RUSSO;6;NOTEBOOK;5;SAMSUNG;2,015;4;9;09/04/2015;1;550.0;1,384
